OrderID,OrderDate,Region,City,Category,SalesRep,Channel,PaymentMethod,UnitPrice,Quantity,Discount,ShippingCost,CustomerAge,CustomerGender,ReturnFlag,Rating,Revenue,Profit
ORD-11610,2024-11-01 20:00:00,Central,Abuja,Clothing,Rep_05,Wholesale,Cash,166.75,4,0.0,63.93,21.0,Female,0,4.0,667.0,134.43
ORD-11611,2024-11-02 06:00:00,East,Abuja,Electronics,Rep_11,Wholesale,Cash,600.63,1,0.05,6.93,25.0,Unknown,1,3.0,570.6,160.98
ORD-11612,2024-11-02 16:00:00,East,Kaduna,Groceries,Rep_15,In-Store,Cash,500.99,5,0.0,90.61,49.0,Female,0,5.0,2504.95,877.93
ORD-11613,2024-11-03 02:00:00,South,Benin City,Electronics,Rep_08,Wholesale,Card,183.67,5,0.05,8.47,40.0,Male,0,4.0,872.43,228.01
ORD-11614,2024-11-03 12:00:00,South,Ibadan,Clothing,Rep_19,In-Store,Cash,211.76,9,0.2,148.35,32.0,Female,0,4.0,1524.67,390.5
ORD-11615,2024-11-03 22:00:00,East,Abuja,Clothing,Rep_23,Online,Cash,158.48,5,0.1,55.11,29.0,Male,1,5.0,713.16,253.57
ORD-11616,2024-11-04 08:00:00,Central,Benin City,Sports,Rep_27,Online,Cash,206.14,3,0.05,303.54,42.0,Male,0,4.0,587.5,103.0
ORD-11617,2024-11-04 18:00:00,East,Enugu,Beauty,Rep_08,Wholesale,Card,93.19,9,0.05,169.42,28.0,Female,0,2.0,796.77,68.72
ORD-11618,2024-11-05 04:00:00,East,Benin City,Clothing,Rep_26,Online,Transfer,78.79,16,0.0,34.39,44.0,Male,0,4.0,1260.64,238.08
ORD-11619,2024-11-05 14:00:00,West,Port Harcourt,Sports,Rep_27,In-Store,Card,668.76,6,0.0,178.71,32.0,Female,0,5.0,4012.56,455.82
ORD-11620,2024-11-06 00:00:00,East,Kaduna,Sports,Rep_30,In-Store,Transfer,199.26,10,0.0,82.21,51.0,Male,0,5.0,1992.6,869.53
ORD-11621,2024-11-06 10:00:00,North,Enugu,Sports,Rep_19,In-Store,Card,773.81,5,0.2,399.0,24.0,Female,0,5.0,3095.24,869.78
ORD-11622,2024-11-06 20:00:00,East,Lagos,Electronics,Rep_18,In-Store,BNPL,444.07,6,0.0,158.64,33.0,Male,0,1.0,2664.42,609.19
ORD-11623,2024-11-07 06:00:00,Central,Kano,Furniture,Rep_10,Online,Cash,334.29,6,0.05,55.66,,Female,0,,1905.45,790.42
ORD-11624,2024-11-07 16:00:00,North,Kaduna,Beauty,Rep_29,Online,Cash,120.27,6,0.2,150.56,,Male,0,4.0,577.3,236.78
ORD-11625,2024-11-08 02:00:00,West,Lagos,Furniture,Rep_07,In-Store,Card,72.91,2,0.1,88.93,35.0,Female,0,4.0,131.24,28.38
ORD-11626,2024-11-08 12:00:00,North,Kano,Clothing,Rep_28,In-Store,Card,154.95,5,0.2,555.99,23.0,Female,0,3.0,619.8,247.85
ORD-11627,2024-11-08 22:00:00,East,Port Harcourt,Groceries,Rep_09,In-Store,Card,1132.2,5,0.05,1433.74,24.0,Female,1,5.0,5377.95,406.63
ORD-11628,2024-11-09 08:00:00,North,Benin City,Furniture,Rep_01,In-Store,Card,595.24,2,0.0,9.04,41.0,Male,0,3.0,1190.48,481.3
ORD-11629,2024-11-09 18:00:00,East,Abuja,Groceries,Rep_19,Online,Cash,141.12,3,0.15,409.94,18.0,Male,0,1.0,359.86,62.7
ORD-11630,2024-11-10 04:00:00,West,Enugu,Electronics,Rep_05,Wholesale,Card,156.72,7,0.0,107.26,33.0,male,0,5.0,1097.04,302.84
ORD-11631,2024-11-10 14:00:00,South,Ibadan,Clothing,Rep_19,In-Store,Transfer,96.63,5,0.0,24.05,25.0,Unknown,0,4.0,483.15,76.28
ORD-11632,2024-11-11 00:00:00,East,Enugu,Sports,Rep_01,Online,Card,52.09,1,0.1,5.06,33.0,Female,0,5.0,46.88,20.81
ORD-11633,2024-11-11 10:00:00,West,Port Harcourt,Sports,Rep_15,In-Store,Transfer,270.86,9,0.05,745.05,36.0,Male,0,3.0,2315.85,182.29
ORD-11634,2024-11-11 20:00:00,Central,Lagos,Electronics,Rep_16,In-Store,Cash,1373.44,10,0.15,,34.0,Male,0,2.0,11674.24,2670.86
ORD-11635,2024-11-12 06:00:00,North,Ibadan,Beauty,Rep_23,Wholesale,Card,1390.8,4,0.2,1823.86,,Male,0,5.0,4450.56,1328.03
ORD-11636,2024-11-12 16:00:00,South,Abuja,Clothing,Rep_07,Online,Cash,449.4,2,0.15,204.43,37.0,Female,0,5.0,763.98,226.33
ORD-11637,2024-11-13 02:00:00,North,Port Harcourt,Furniture,Rep_26,In-Store,Card,133.93,13,0.0,72.72,56.0,Male,0,,1741.09,601.55
ORD-11638,2024-11-13 12:00:00,Central,Ibadan,Sports,Rep_12,Online,Card,57.43,10,0.1,525.43,50.0,Female,0,2.0,516.87,175.61
ORD-11639,2024-11-13 22:00:00,Central,Port Harcourt,Sports,Rep_08,Online,Cash,697.19,2,0.1,913.63,31.0,Female,0,4.0,1254.94,460.89
ORD-11640,2024-11-14 08:00:00,East,Benin City,Beauty,Rep_05,In-Store,Cash,382.69,1,0.25,591.77,44.0,Male,0,3.0,287.02,41.25
ORD-11641,2024-11-14 18:00:00,West,Port Harcourt,Clothing,Rep_10,In-Store,Transfer,178.35,3,0.0,478.55,43.0,Male,0,5.0,535.05,106.05
ORD-11642,2024-11-15 04:00:00,East,Abuja,Sports,Rep_28,In-Store,Cash,150.91,6,0.0,142.63,30.0,Female,0,3.0,905.46,183.64
ORD-11643,2024-11-15 14:00:00,East,Kaduna,Electronics,Rep_21,Online,BNPL,446.05,1,0.15,23.33,,Male,0,5.0,379.14,163.92
ORD-11644,2024-11-16 00:00:00,North,Kano,Furniture,Rep_05,Online,BNPL,107.06,4,0.0,78.67,41.0,Male,0,4.0,428.24,91.53
ORD-11645,2024-11-16 10:00:00,West,Ibadan,Sports,Rep_17,In-Store,Transfer,310.83,3,0.05,207.22,26.0,Male,0,4.0,885.87,122.91
ORD-11646,2024-11-16 20:00:00,North,Benin City,Furniture,Rep_26,Online,Cash,72.25,10,0.0,,32.0,Male,0,,722.5,218.87
ORD-11647,2024-11-17 06:00:00,West,Abuja,Clothing,Rep_05,Online,Card,2272.22,3,0.0,,33.0,Female,0,1.0,6816.66,1505.85
ORD-11648,2024-11-17 16:00:00,West,Port Harcourt,Beauty,Rep_22,Online,Card,123.09,4,0.1,616.67,32.0,Male,0,5.0,443.12,66.48
ORD-11649,2024-11-18 02:00:00,West,Benin City,Electronics,Rep_15,Online,Cash,467.97,13,0.0,113.66,31.0,Male,0,3.0,6083.61,2044.42
ORD-11650,2024-11-18 12:00:00,North,Abuja,Electronics,Rep_13,Online,Cash,73.85,2,0.1,403.01,40.0,Female,0,4.0,132.93,16.85
ORD-11651,2024-11-18 22:00:00,South,Kaduna,Furniture,Rep_28,In-Store,Card,207.84,2,0.0,694.29,35.0,Male,0,4.0,415.68,126.09
ORD-11652,2024-11-19 08:00:00,South,Benin City,Groceries,Rep_01,Online,Cash,592.66,8,0.0,228.48,43.0,Male,0,,4741.28,1053.57
ORD-11653,2024-11-19 18:00:00,South,Benin City,Sports,Rep_11,Online,Card,735.8,2,0.0,196.68,65.0,Female,0,1.0,1471.6,261.45
ORD-11654,2024-11-20 04:00:00,North,Kano,Clothing,Rep_23,In-Store,Transfer,524.94,9,0.1,444.79,29.0,Female,0,4.0,4252.01,1821.53
ORD-11655,2024-11-20 14:00:00,Central,Enugu,Electronics,Rep_01,Online,Card,213.1,1,0.0,287.27,38.0,Male,0,4.0,213.1,38.31
ORD-11656,2024-11-21 00:00:00,East,Ibadan,Sports,Rep_11,In-Store,Cash,125.72,1,0.05,1745.31,41.0,Male,0,4.0,119.43,22.57
ORD-11657,2024-11-21 10:00:00,South,Kano,Groceries,Rep_18,Online,Transfer,83.29,11,0.1,193.75,48.0,Female,1,3.0,824.57,328.39
ORD-11658,2024-11-21 20:00:00,South,Lagos,Electronics,Rep_18,Online,Card,1100.81,4,0.1,67.73,40.0,Female,0,4.0,3962.92,402.7
ORD-11659,2024-11-22 06:00:00,South,Ibadan,Sports,Rep_21,Online,Cash,271.34,7,0.05,223.49,22.0,Male,0,3.0,1804.41,168.22
ORD-11660,2024-11-22 16:00:00,East,Kano,Groceries,Rep_30,Online,Transfer,326.44,2,0.0,93.85,27.0,Male,0,4.0,652.88,106.47
ORD-11661,2024-11-23 02:00:00,East,Port Harcourt,Furniture,Rep_26,In-Store,Card,784.75,1,0.0,288.34,37.0,Male,0,5.0,784.75,224.95
ORD-11662,2024-11-23 12:00:00,Central,Ibadan,Groceries,Rep_16,Wholesale,Card,439.98,9,0.05,47.05,27.0,Female,0,5.0,3761.83,766.36
ORD-11663,2024-11-23 22:00:00,East,Ibadan,Sports,Rep_13,Online,Card,215.42,3,0.0,1048.34,18.0,Male,0,,646.26,189.63
ORD-11664,2024-11-24 08:00:00,Central,Abuja,Sports,Rep_07,Online,Cash,515.12,4,0.15,687.7,25.0,Female,0,4.0,1751.41,199.49
ORD-11665,2024-11-24 18:00:00,Central,Port Harcourt,Furniture,Rep_01,In-Store,Cash,131.3,1,0.15,59.18,25.0,Female,0,1.0,111.6,17.25
ORD-11666,2024-11-25 04:00:00,North,Lagos,Electronics,Rep_26,In-Store,Card,51.88,3,0.0,66.23,,Female,0,4.0,155.64,42.97
ORD-11667,2024-11-25 14:00:00,Central,Enugu,Sports,Rep_16,In-Store,Cash,1004.1,7,0.05,251.42,,Female,0,,6677.26,913.85
ORD-11668,2024-11-26 00:00:00,North,Benin City,Furniture,Rep_01,Online,Card,142.71,8,0.2,518.8,,Male,0,4.0,913.34,200.13
ORD-11669,2024-11-26 10:00:00,West,Kaduna,Furniture,Rep_17,Wholesale,Transfer,180.5,6,0.0,86.55,36.0,Female,0,4.0,1083.0,302.22
ORD-11670,2024-11-26 20:00:00,South,Kano,Clothing,Rep_06,Online,Card,197.14,6,0.1,,46.0,Male,0,5.0,1064.56,467.83
ORD-11671,2024-11-27 06:00:00,Central,Abuja,Beauty,Rep_02,Online,Transfer,133.99,4,0.0,276.02,57.0,Male,0,4.0,535.96,43.92
ORD-11672,2024-11-27 16:00:00,Central,Kano,Sports,Rep_17,Wholesale,Cash,736.08,4,0.05,411.72,40.0,Male,0,4.0,2797.1,654.98
ORD-11673,2024-11-28 02:00:00,West,Lagos,Electronics,Rep_06,In-Store,Transfer,355.83,7,0.15,98.07,47.0,Male,0,3.0,2117.19,441.45
ORD-11674,2024-11-28 12:00:00,West,Benin City,Groceries,Rep_14,In-Store,Cash,180.59,2,0.05,471.16,29.0,Female,0,4.0,343.12,130.28
ORD-11675,2024-11-28 22:00:00,South,Lagos,Beauty,Rep_18,In-Store,Cash,68.33,2,0.05,1053.04,24.0,Female,1,3.0,129.83,53.25
ORD-11676,2024-11-29 08:00:00,North,Ibadan,Electronics,Rep_06,In-Store,Card,331.56,13,0.2,51.6,,Female,0,5.0,3448.22,1423.44
ORD-11677,2024-11-29 18:00:00,South,Kaduna,Beauty,Rep_10,Online,Transfer,21.1,1,0.1,250.41,46.0,Male,0,4.0,18.99,3.8
ORD-11678,2024-11-30 04:00:00,North,Lagos,Furniture,Rep_24,In-Store,Cash,308.82,1,0.1,20.48,,Female,0,,277.94,47.77
ORD-11679,2024-11-30 14:00:00,West,Kano,Furniture,Rep_18,Online,Cash,937.47,5,0.05,81.03,37.0,Male,0,3.0,4452.98,1022.65
ORD-11680,2024-12-01 00:00:00,South,Port Harcourt,Clothing,Rep_27,In-Store,Cash,261.01,7,0.05,,,Male,0,4.0,1735.72,325.61
ORD-11681,2024-12-01 10:00:00,Central,Port Harcourt,Clothing,Rep_09,Wholesale,Transfer,817.56,4,0.15,181.13,,Female,0,4.0,2779.7,938.26
ORD-11682,2024-12-01 20:00:00,East,Ibadan,Beauty,Rep_08,Online,Cash,71.58,3,0.25,601.8,49.0,Male,0,2.0,161.06,21.81
ORD-11683,2024-12-02 06:00:00,West,Enugu,Clothing,Rep_28,Online,Card,1879.09,16,0.1,301.24,28.0,Female,0,4.0,27058.9,8482.25
ORD-11684,2024-12-02 16:00:00,North,Kano,Sports,Rep_10,Online,Cash,733.1,6,0.1,88.12,37.0,Male,1,3.0,3958.74,1665.82
ORD-11685,2024-12-03 02:00:00,Central,Kano,Clothing,Rep_17,Online,Cash,393.85,9,0.0,14.33,26.0,Male,0,3.0,3544.65,574.11
ORD-11686,2024-12-03 12:00:00,Central,Lagos,Electronics,Rep_23,Wholesale,BNPL,134.51,1,0.15,282.13,33.0,Female,0,3.0,114.33,36.67
ORD-11687,2024-12-03 22:00:00,East,Kaduna,Electronics,Rep_30,Online,Transfer,113.92,2,0.1,49.87,22.0,Unknown,0,4.0,205.06,22.03
ORD-11688,2024-12-04 08:00:00,East,Kano,Groceries,Rep_29,Online,Cash,227.94,3,0.1,146.88,34.0,Male,0,5.0,615.44,60.65
ORD-11689,2024-12-04 18:00:00,West,Abuja,Beauty,Rep_26,In-Store,Card,814.67,2,0.0,249.81,29.0,Female,0,1.0,1629.34,156.84
ORD-11690,2024-12-05 04:00:00,North,Enugu,Clothing,Rep_06,Wholesale,Transfer,65.66,1,0.2,819.22,18.0,Female,0,5.0,52.53,5.54
ORD-11691,2024-12-05 14:00:00,East,Lagos,Clothing,Rep_14,In-Store,Cash,247.25,2,0.0,29.88,43.0,Male,0,4.0,494.5,67.48
ORD-11692,2024-12-06 00:00:00,South,Abuja,Clothing,Rep_22,In-Store,BNPL,509.9,4,0.0,386.56,42.0,Female,0,4.0,2039.6,561.16
ORD-11693,2024-12-06 10:00:00,North,Ibadan,Groceries,Rep_22, Online ,Card,619.77,6,0.1,4.96,36.0,Male,0,4.0,3346.76,1194.1
ORD-11694,2024-12-06 20:00:00,South,Port Harcourt,Groceries,Rep_06,Wholesale,Card,508.38,7,0.1,347.9,22.0,Male,0,5.0,3202.79,322.66
ORD-11695,2024-12-07 06:00:00,North,Ibadan,Beauty,Rep_26,In-Store,Card,59.29,1,0.0,280.67,22.0,Male,0,5.0,59.29,23.6
ORD-11696,2024-12-07 16:00:00,North,Port Harcourt,Groceries,Rep_07,In-Store,Cash,758.83,3,0.1,584.71,63.0,Female,0,5.0,2048.84,793.08
ORD-11697,2024-12-08 02:00:00,North,Ibadan,Groceries,Rep_12,Online,BNPL,261.7,1,0.0,265.5,18.0,Male,0,,261.7,89.23
ORD-11698,2024-12-08 12:00:00,Central,Kano,Electronics,Rep_03,Online,Card,82.63,3,0.0,152.19,,Male,0,3.0,247.89,54.63
ORD-11699,2024-12-08 22:00:00,East,Abuja,Beauty,Rep_14,In-Store,Transfer,238.85,3,0.0,97.32,61.0,Male,0,5.0,716.55,36.27
ORD-11700,2024-12-09 08:00:00,Central,Port Harcourt,Clothing,Rep_22,Wholesale,Cash,34.51,4,0.15,31.19,65.0,Male,0,5.0,117.33,40.35
ORD-11701,2024-12-09 18:00:00,South,Lagos,Electronics,Rep_19,Wholesale,Transfer,436.29,10,0.0,267.71,55.0,Male,0,2.0,4362.9,1752.12
ORD-11702,2024-12-10 04:00:00,South,Abuja,Furniture,Rep_23,Wholesale,Card,215.36,8,0.0,767.25,41.0,Male,0,5.0,1722.88,317.21
ORD-11703,2024-12-10 14:00:00,East,Lagos,Groceries,Rep_16,In-Store,Transfer,68.71,6,0.1,,27.0,Male,0,4.0,371.03,125.11
ORD-11704,2024-12-11 00:00:00,South,Abuja,Groceries,Rep_07,In-Store,Card,183.08,10,0.0,470.27,18.0,Male,0,,1830.8,136.98
ORD-11705,2024-12-11 10:00:00,North,Abuja,Groceries,Rep_08,In-Store,Transfer,120.61,6,0.1,124.05,,Female,0,5.0,651.29,217.4
ORD-11706,2024-12-11 20:00:00,East,Ibadan,Sports,Rep_18,In-Store,Card,128.56,8,0.15,208.06,26.0,Female,0,5.0,874.21,67.6
ORD-11707,2024-12-12 06:00:00,North,Port Harcourt,Electronics,Rep_25,Online,Cash,25.51,5,0.15,137.36,52.0,Male,0,5.0,108.42,30.89
ORD-11708,2024-12-12 16:00:00,East,Port Harcourt,Sports,Rep_13,In-Store,Transfer,45.96,4,0.0,40.5,18.0,Male,0,2.0,183.84,53.13
ORD-11709,2024-12-13 02:00:00,East,Kaduna,Furniture,Rep_21,Wholesale,Card,194.47,7,0.05,188.84,37.0,Male,0,3.0,1293.23,220.96
ORD-11710,2024-12-13 12:00:00,North,Abuja,Groceries,Rep_09,Online,Card,163.74,1,0.1,505.8,46.0,Female,0,2.0,147.37,12.03
ORD-11711,2024-12-13 22:00:00,North,Kano,Groceries,Rep_10,Wholesale,Cash,648.06,6,0.0,,47.0,Male,1,2.0,3888.36,1670.96
ORD-11712,2024-12-14 08:00:00,West,Kano,Clothing,Rep_21,Online,Cash,130.09,12,0.0,367.62,45.0,Male,0,4.0,1561.08,412.49
ORD-11713,2024-12-14 18:00:00,East,Lagos,Sports,Rep_23,In-Store,Cash,144.46,7,0.05,497.48,39.0,Male,0,5.0,960.66,270.81
ORD-11714,2024-12-15 04:00:00,North,Lagos,Groceries,Rep_27,In-Store,Card,151.37,1,0.0,136.39,37.0,Male,0,4.0,151.37,44.81
ORD-11715,2024-12-15 14:00:00,Central,Ibadan,Clothing,Rep_09,In-Store,Card,200.93,3,0.2,558.98,46.0,Female,1,5.0,482.23,195.99
ORD-11716,2024-12-16 00:00:00,North,Abuja,Groceries,Rep_15,Online,Cash,268.13,8,0.1,144.86,39.0,Male,1,5.0,1930.54,143.06
ORD-11717,2024-12-16 10:00:00,,Lagos,Beauty,Rep_20,Wholesale,Card,162.99,14,0.0,103.55,,Male,0,4.0,2281.86,929.44
ORD-11718,2024-12-16 20:00:00,Central,Lagos,Groceries,Rep_02,In-Store,Transfer,433.21,3,0.0,88.06,35.0,Male,0,4.0,1299.63,189.58
ORD-11719,2024-12-17 06:00:00,North,Enugu,Beauty,Rep_25,Online,Card,2441.14,9,0.25,,30.0,Female,0,3.0,16477.7,1337.66
ORD-11720,2024-12-17 16:00:00,North,Abuja,Clothing,Rep_13,In-Store,Cash,107.18,9,0.0,467.63,19.0,Male,0,2.0,964.62,301.84
ORD-11721,2024-12-18 02:00:00,North,Benin City,Electronics,Rep_02,Online,Card,362.07,1,0.1,764.71,21.0,Male,0,4.0,325.86,143.64
ORD-11722,2024-12-18 12:00:00,South,Ibadan,Electronics,Rep_19,Online,Card,252.02,9,0.0,91.77,30.0,Male,0,,2268.18,165.34
ORD-11723,2024-12-18 22:00:00,North,Lagos,Groceries,Rep_26,Online,Cash,697.17,2,0.15,31.18,34.0,Male,0,4.0,1185.19,261.27
ORD-11724,2024-12-19 08:00:00,West,Ibadan,Electronics,Rep_02,Wholesale,Cash,299.77,5,0.1,131.79,23.0,Male,0,5.0,1348.96,353.31
ORD-11725,2024-12-19 18:00:00,North,Port Harcourt,Electronics,Rep_03,In-Store,Card,118.34,4,0.0,375.37,,Male,0,4.0,473.36,71.41
ORD-11726,2024-12-20 04:00:00,East,Ibadan,Beauty,Rep_06,In-Store,Card,76.32,6,0.0,160.89,31.0,Female,1,2.0,457.92,202.93
ORD-11727,2024-12-20 14:00:00,Central,Benin City,Sports,Rep_03,Online,Card,450.56,7,0.05,278.84,46.0,Unknown,0,5.0,2996.22,918.0
ORD-11728,2024-12-21 00:00:00,West,Kano,Sports,Rep_10,Online,Transfer,82.78,3,0.2,477.32,18.0,Female,0,,198.67,77.03
ORD-11729,2024-12-21 10:00:00,East,Benin City,Electronics,Rep_24,Wholesale,Cash,799.3,10,0.0,183.77,24.0,Male,0,4.0,7993.0,1728.97
ORD-11730,2024-12-21 20:00:00,South,Kano,Electronics,Rep_27,In-Store,Card,425.47,8,0.05,2833.13,,Female,0,5.0,3233.57,619.49
ORD-11731,2024-12-22 06:00:00,East,Ibadan,Electronics,Rep_06,Wholesale,Cash,266.86,8,0.0,123.81,50.0,Female,0,3.0,2134.88,579.11
ORD-11732,2024-12-22 16:00:00,East,Kano,Sports,Rep_23,Online,Transfer,65.87,4,0.15,1339.82,61.0,Female,0,4.0,223.96,50.19
ORD-11733,2024-12-23 02:00:00,South,Port Harcourt,Beauty,Rep_16,Online,Transfer,480.74,1,0.1,79.43,31.0,Female,0,5.0,432.67,145.37
ORD-11734,2024-12-23 12:00:00,North,Abuja,Groceries,Rep_17,Wholesale,BNPL,1232.46,4,0.0,41.15,,Female,0,5.0,4929.84,770.67
ORD-11735,2024-12-23 22:00:00,Central,Kano,Electronics,Rep_19,In-Store,Card,159.96,11,0.0,486.37,33.0,Male,0,3.0,1759.56,404.41
ORD-11736,2024-12-24 08:00:00,South,Kano,Groceries,Rep_03,Online,Card,116.52,2,0.0,424.1,38.0,Male,0,5.0,233.04,95.09
ORD-11737,2024-12-24 18:00:00,North,Ibadan,Clothing,Rep_18,Online,Card,223.18,16,0.05,583.42,34.0,Male,0,2.0,3392.34,1195.61
ORD-11738,2024-12-25 04:00:00,South,Port Harcourt,Clothing,Rep_07,In-Store,Transfer,390.31,8,0.0,147.34,,Male,0,4.0,3122.48,366.04
ORD-11739,2024-12-25 14:00:00,South,Kaduna,Furniture,Rep_09,In-Store,BNPL,143.85,7,0.0,934.8,,Male,0,4.0,1006.95,407.56
ORD-11740,2024-12-26 00:00:00,West,Kaduna,Furniture,Rep_20,In-Store,Cash,601.36,6,0.25,44.54,18.0,Male,0,3.0,2706.12,772.89
ORD-11741,2024-12-26 10:00:00,West,Kaduna,Electronics,Rep_12,Online,Card,1653.61,5,0.05,10.76,44.0,Female,0,4.0,7854.65,2526.96
ORD-11742,2024-12-26 20:00:00,West,Kaduna,Electronics,Rep_05,Online,Cash,340.44,7,0.1,125.12,33.0,Female,0,3.0,2144.77,359.68
ORD-11743,2024-12-27 06:00:00,North,Abuja,Beauty,Rep_03,Wholesale,Card,176.8,3,0.0,558.65,45.0,Male,0,4.0,530.4,120.2
ORD-11744,2024-12-27 16:00:00,South,Benin City,Clothing,Rep_11,Online,Card,379.94,9,0.0,391.21,38.0,Male,0,1.0,3419.46,1274.52
ORD-11745,2024-12-28 02:00:00,East,Ibadan,Electronics,Rep_25,In-Store,Cash,794.17,6,0.0,200.57,18.0,Female,0,5.0,4765.02,868.52
ORD-11746,2024-12-28 12:00:00,North,Ibadan,Electronics,Rep_30,In-Store,Card,287.04,7,0.1,103.62,54.0,Female,0,3.0,1808.35,209.81
ORD-11747,2024-12-28 22:00:00,South,Enugu,Electronics,Rep_04,Online,Card,397.46,8,0.05,21.39,35.0,Male,0,5.0,3020.7,608.13
ORD-11748,2024-12-29 08:00:00,West,Port Harcourt,Clothing,Rep_05,Online,Cash,495.1,1,0.15,,26.0,Male,0,5.0,420.84,32.69
ORD-11749,2024-12-29 18:00:00,North,Kaduna,Sports,Rep_01,In-Store,Card,101.96,1,0.0,215.68,29.0,Male,0,4.0,101.96,34.38
ORD-11750,2024-12-30 04:00:00,East,Abuja,Clothing,Rep_27,In-Store,Card,387.27,8,0.0,406.57,20.0,Male,0,,3098.16,338.0
ORD-11751,2024-12-30 14:00:00,North,Port Harcourt,Groceries,Rep_28,In-Store,Card,63.95,2,0.2,363.43,39.0,Female,0,4.0,102.32,16.79
ORD-11752,2024-12-31 00:00:00,North,Kaduna,Furniture,Rep_29,Online,Transfer,126.67,5,0.0,1030.4,34.0,Female,0,5.0,633.35,254.88
ORD-11753,2024-12-31 10:00:00,North,Abuja,Groceries,Rep_18,In-Store,Transfer,769.44,4,0.0,37.03,59.0,Male,0,4.0,3077.76,819.3
ORD-11754,2024-12-31 20:00:00,Central,Port Harcourt,Sports,Rep_12,In-Store,Card,584.66,1,0.0,143.49,41.0,Female,0,5.0,584.66,104.38
ORD-11755,2025-01-01 06:00:00,West,Ibadan,Sports,Rep_13, Online ,Cash,186.76,1,0.1,229.94,58.0,Female,1,4.0,113468.2460866186,45.22
ORD-11756,2025-01-01 16:00:00,Central,Ibadan,Electronics,Rep_09,Online,Card,1347.21,8,0.15,388.77,23.0,Female,0,5.0,9161.03,1257.91
ORD-11757,2025-01-02 02:00:00,East,Benin City,Sports,Rep_02,In-Store,Cash,66.01,5,0.0,239.43,31.0,Unknown,0,4.0,330.05,19.83
ORD-11758,2025-01-02 12:00:00,North,Lagos,Groceries,Rep_05,Wholesale,Transfer,199.32,4,0.0,853.68,46.0,Male,0,5.0,797.28,232.4
ORD-11759,2025-01-02 22:00:00,East,Benin City,Beauty,Rep_13,In-Store,Transfer,322.18,13,0.1,328.37,42.0,Male,0,3.0,3769.51,1265.24
ORD-11760,2025-01-03 08:00:00,East,Kano,Groceries,Rep_16,In-Store,Cash,14.76,1,0.2,14.17,35.0,Female,0,4.0,11.81,4.75
ORD-11761,2025-01-03 18:00:00,West,Benin City,Beauty,Rep_16,In-Store,BNPL,209.0,2,0.0,42.23,22.0,Female,0,4.0,418.0,149.96
ORD-11762,2025-01-04 04:00:00,North,Kaduna,Sports,Rep_24,Wholesale,BNPL,79.48,7,0.15,490.13,18.0,Unknown,0,4.0,472.91,198.94
ORD-11763,2025-01-04 14:00:00,East,Enugu,Clothing,Rep_03,Wholesale,Transfer,81.31,7,0.0,440.31,32.0,Female,0,4.0,569.17,252.93
ORD-11764,2025-01-05 00:00:00,North,Port Harcourt,Groceries,Rep_22,Online,Cash,186.38,3,0.0,58.32,33.0,Male,0,5.0,559.14,194.57
ORD-11765,2025-01-05 10:00:00,South,Enugu,Beauty,Rep_04,Online,Card,39.42,13,0.0,21.25,37.0,Male,0,3.0,512.46,203.53
ORD-11766,2025-01-05 20:00:00,West,Lagos,Sports,Rep_11,Online,Card,109.08,12,0.0,302.56,18.0,Female,0,4.0,1308.96,418.2
ORD-11767,2025-01-06 06:00:00,East,Kano,Electronics,Rep_23,Online,Card,40.36,1,0.0,353.46,24.0,Female,0,4.0,40.36,4.78
ORD-11768,2025-01-06 16:00:00,South,Port Harcourt,Furniture,Rep_26,Online,Card,276.94,1,0.2,50.88,40.0,Female,0,4.0,221.55,27.18
ORD-11769,2025-01-07 02:00:00,South,Abuja,Clothing,Rep_14,In-Store,Transfer,271.6,8,0.0,,42.0,Male,0,5.0,2172.8,204.47
ORD-11770,2025-01-07 12:00:00,East,Kaduna,Electronics,Rep_29,Online,Cash,172.68,3,0.0,127.76,,Female,0,2.0,518.04,221.3
ORD-11771,2025-01-07 22:00:00,West,Kano,Groceries,Rep_03,In-Store,Transfer,662.78,1,0.0,937.33,31.0,Female,0,3.0,662.78,211.49
ORD-11772,2025-01-08 08:00:00,Central,Ibadan,Clothing,Rep_16,In-Store,Card,181.97,8,0.1,86.6,21.0,Male,0,4.0,1310.18,479.48
ORD-11773,2025-01-08 18:00:00,Central,Lagos,Sports,Rep_22,Online,Card,239.11,4,0.2,462.52,46.0,Male,1,5.0,765.15,139.61
ORD-11774,2025-01-09 04:00:00,West,Kano,Clothing,Rep_15,Wholesale,Transfer,98.89,4,0.0,255.53,44.0,Female,0,4.0,395.56,92.63
ORD-11775,2025-01-09 14:00:00,South,Kaduna,Sports,Rep_28,In-Store,Card,24.45,2,0.0,4.06,28.0,Female,0,5.0,48.9,3.22
ORD-11776,2025-01-10 00:00:00,West,Benin City,Electronics,Rep_10,In-Store,Card,211.59,6,0.0,254.71,45.0,Male,0,4.0,1269.54,514.93
ORD-11777,2025-01-10 10:00:00,South,Kano,Clothing,Rep_09,Online,BNPL,185.69,5,0.05,36.67,34.0,Male,0,5.0,882.03,345.05
ORD-11778,2025-01-10 20:00:00,South,Benin City,Clothing,Rep_11,Online,Transfer,1352.77,2,0.0,376.62,27.0,Male,0,4.0,2705.54,984.61
ORD-11779,2025-01-11 06:00:00,West,Kaduna,Clothing,Rep_16,In-Store,Cash,476.97,3,0.05,291.76,46.0,Male,0,5.0,1359.36,99.67
